"DateTime","Ethermine","F2Pool","Hiveon Pool","2Miners","Flexpool.io","MiningPoolHub","Nanopool","BTC.com Pool","Babel Pool","BeePool","EzilPool","Mining Express","Spark Pool","UUPool","zhizhu.top","others","unknown"
"2022-02-16 00:00:00",2128,903,682,327,388,173,173,109,0,0,0,0,0,0,0,45,1777
"2022-02-17 00:00:00",2084,893,748,308,338,176,166,105,0,0,0,0,0,0,0,67,1903
"2022-02-18 00:00:00",2090,922,705,333,394,161,177,101,0,0,0,0,0,0,0,53,1834
"2022-02-19 00:00:00",2033,981,707,333,397,153,187,95,0,0,0,0,0,0,0,49,1784
"2022-02-20 00:00:00",2095,992,742,349,374,169,218,117,0,0,0,0,0,0,0,67,1724
"2022-02-21 00:00:00",2168,895,731,319,377,187,180,107,0,0,0,0,0,0,0,56,1722
"2022-02-22 00:00:00",2111,912,772,326,366,180,175,96,0,0,0,0,0,0,0,46,1780
"2022-02-23 00:00:00",2181,924,748,291,385,186,202,97,0,0,0,0,0,0,0,57,1738
"2022-02-24 00:00:00",2129,935,771,328,383,179,201,115,0,0,0,0,0,0,0,42,1747
"2022-02-25 00:00:00",2115,888,751,320,384,177,221,87,0,0,0,0,0,0,0,49,1736
"2022-02-26 00:00:00",2057,993,792,284,417,162,178,99,0,0,0,0,0,0,0,47,1774
"2022-02-27 00:00:00",2047,971,783,336,386,157,162,102,0,0,0,0,0,0,0,59,1784
"2022-02-28 00:00:00",2078,940,773,354,380,156,200,87,0,0,0,0,0,0,0,65,1718
"2022-03-01 00:00:00",2127,933,766,305,394,173,206,108,0,0,0,0,0,0,0,42,1745
"2022-03-02 00:00:00",2047,933,722,308,364,171,184,107,0,0,0,0,0,0,0,49,1836
"2022-03-03 00:00:00",2084,946,724,359,390,171,179,96,0,0,0,0,0,0,0,54,1775
"2022-03-04 00:00:00",2129,908,741,341,380,187,193,102,0,0,0,0,0,0,0,45,1816
"2022-03-05 00:00:00",2097,945,692,353,412,164,196,88,0,0,0,0,0,0,0,51,1717
"2022-03-06 00:00:00",1980,914,762,332,413,168,206,91,0,0,0,0,0,0,0,70,1818
"2022-03-07 00:00:00",2026,928,779,351,422,191,177,102,0,0,0,0,0,0,0,68,1770
"2022-03-08 00:00:00",1951,927,751,397,439,177,200,107,0,0,0,0,0,0,0,84,1733
"2022-03-09 00:00:00",1995,944,772,363,424,170,182,110,0,0,0,0,0,0,0,65,1827
"2022-03-10 00:00:00",1887,951,803,395,381,165,165,117,0,0,0,0,0,0,0,54,1903
"2022-03-11 00:00:00",1851,976,730,393,380,195,186,126,0,0,0,0,0,0,0,60,1772
"2022-03-12 00:00:00",1960,962,767,416,453,166,188,103,0,0,0,0,0,0,0,54,1809
"2022-03-13 00:00:00",1873,939,742,413,408,164,211,118,0,0,0,0,0,0,0,50,1732
"2022-03-14 00:00:00",1947,918,723,419,426,186,196,98,0,0,0,0,0,0,0,43,1878
"2022-03-15 00:00:00",2025,914,719,426,382,165,207,111,0,0,0,0,0,0,0,55,1746
"2022-03-16 00:00:00",2020,948,741,418,407,163,169,122,0,0,0,0,0,0,0,44,1703
"2022-03-17 00:00:00",1943,1015,795,416,435,169,208,105,0,0,0,0,0,0,0,42,1646
"2022-03-18 00:00:00",1945,935,704,426,385,176,216,101,0,0,0,0,0,0,0,31,1866
"2022-03-19 00:00:00",1980,925,777,413,428,169,189,90,0,0,0,0,0,0,0,58,1740
"2022-03-20 00:00:00",1893,964,762,421,427,155,188,94,0,0,0,0,0,0,0,35,1808
"2022-03-21 00:00:00",1996,891,743,433,383,171,201,80,0,0,0,0,0,0,0,51,1761
"2022-03-22 00:00:00",1851,955,768,431,411,182,179,101,0,0,0,0,0,0,0,43,1833
"2022-03-23 00:00:00",1998,941,709,396,422,164,172,101,0,0,0,0,0,0,0,49,1822
"2022-03-24 00:00:00",2018,924,677,381,447,161,181,107,0,0,0,0,0,0,0,44,1815
"2022-03-25 00:00:00",2025,949,743,418,400,145,202,106,0,0,0,0,0,0,0,34,1782
"2022-03-26 00:00:00",1955,924,729,414,410,165,195,117,0,0,0,0,0,0,0,42,1780
"2022-03-27 00:00:00",1910,979,734,409,425,146,197,95,0,0,0,0,0,0,0,39,1777
"2022-03-28 00:00:00",1906,973,733,420,390,173,200,101,0,0,0,0,0,0,0,42,1853
"2022-03-29 00:00:00",1902,968,711,421,395,149,183,114,0,0,0,0,0,0,0,41,1912
"2022-03-30 00:00:00",1855,993,737,376,413,185,195,119,0,0,0,0,0,0,0,31,1829
"2022-03-31 00:00:00",1937,965,727,460,395,161,198,85,0,0,0,0,0,0,0,47,1766
"2022-04-01 00:00:00",1954,923,745,431,389,167,189,92,0,0,0,0,0,0,0,66,1828
"2022-04-02 00:00:00",1817,965,733,430,415,173,190,106,0,0,0,0,0,0,0,54,1782
"2022-04-03 00:00:00",1933,945,783,463,386,175,203,96,0,0,0,0,0,0,0,66,1702
"2022-04-04 00:00:00",1839,953,749,422,365,187,161,101,0,0,0,0,0,0,0,46,1836
"2022-04-05 00:00:00",1848,1008,742,410,366,186,187,108,0,0,0,0,0,0,0,68,1845
"2022-04-06 00:00:00",1829,1003,737,457,323,184,185,106,0,0,0,0,0,0,0,52,1874
"2022-04-07 00:00:00",1869,998,763,477,397,172,176,104,0,0,0,0,0,0,0,55,1730
"2022-04-08 00:00:00",1860,916,749,416,392,174,224,105,0,0,0,0,0,0,0,62,1818
"2022-04-09 00:00:00",1836,973,755,432,403,172,190,96,0,0,0,0,0,0,0,64,1804
"2022-04-10 00:00:00",1807,952,729,468,433,178,183,102,0,0,0,0,0,0,0,77,1812
"2022-04-11 00:00:00",1799,996,723,446,360,178,186,97,0,0,0,0,0,0,0,69,1926
"2022-04-12 00:00:00",1877,938,775,456,406,153,192,111,0,0,0,0,0,0,0,66,1784
"2022-04-13 00:00:00",1765,933,797,428,359,168,194,82,0,0,0,0,0,0,0,58,1883
"2022-04-14 00:00:00",1835,1020,743,455,391,164,194,101,0,0,0,0,0,0,0,60,1788
"2022-04-15 00:00:00",1789,937,756,459,412,176,214,83,0,0,0,0,0,0,0,79,1844
"2022-04-16 00:00:00",1864,952,775,445,377,173,194,112,0,0,0,0,0,0,0,57,1763
"2022-04-17 00:00:00",1858,969,774,458,370,175,186,84,0,0,0,0,0,0,0,80,1819
"2022-04-18 00:00:00",1909,955,717,409,351,159,160,97,0,0,0,0,0,0,0,63,1885
"2022-04-19 00:00:00",1866,978,741,431,323,156,159,106,0,0,0,0,0,0,0,57,1883
"2022-04-20 00:00:00",1941,949,733,441,351,157,192,24,0,0,0,0,0,0,0,61,1899
"2022-04-21 00:00:00",1808,942,746,417,367,167,233,5,0,0,0,0,0,0,0,68,1837
"2022-04-22 00:00:00",1893,928,720,415,354,157,190,9,0,0,0,0,0,0,0,72,1967
"2022-04-23 00:00:00",1828,1006,731,449,367,141,215,8,0,0,0,0,0,0,0,66,1857
"2022-04-24 00:00:00",1840,962,762,437,336,153,194,0,0,0,0,0,0,0,0,72,1928
"2022-04-25 00:00:00",1828,1008,673,485,349,147,199,0,0,0,0,0,0,0,0,62,1912
"2022-04-26 00:00:00",1912,931,713,436,342,156,208,0,0,0,0,0,0,0,0,69,1875
"2022-04-27 00:00:00",1725,956,770,516,374,160,193,0,0,0,0,0,0,0,0,72,1941
"2022-04-28 00:00:00",1895,946,712,460,309,185,199,0,0,0,0,0,0,0,0,81,1891
"2022-04-29 00:00:00",1881,945,750,501,341,135,186,0,0,0,0,0,0,0,0,76,1887
"2022-04-30 00:00:00",1911,933,719,442,341,159,180,0,0,0,0,0,0,0,0,57,1966
"2022-05-01 00:00:00",1811,1055,761,442,341,156,178,0,0,0,0,0,0,0,0,50,1929
"2022-05-02 00:00:00",1795,971,729,445,364,167,195,0,0,0,0,0,0,0,0,80,1910
"2022-05-03 00:00:00",1795,983,731,448,351,144,174,0,0,0,0,0,0,0,0,79,1937
"2022-05-04 00:00:00",1769,978,692,420,355,168,201,0,0,0,0,0,0,0,0,57,1924
"2022-05-05 00:00:00",1876,941,746,394,336,141,195,0,0,0,0,0,0,0,0,71,1884
"2022-05-06 00:00:00",1813,1035,719,433,316,138,171,0,0,0,0,0,0,0,0,48,1928
"2022-05-07 00:00:00",1776,953,732,429,353,162,177,0,0,0,0,0,0,0,0,66,1945
"2022-05-08 00:00:00",1865,991,725,426,347,152,204,0,0,0,0,0,0,0,0,66,1891
"2022-05-09 00:00:00",1779,943,691,465,333,146,186,0,0,0,0,0,0,0,0,67,1926
"2022-05-10 00:00:00",1812,989,708,448,373,151,199,0,0,0,0,0,0,0,0,75,1842
"2022-05-11 00:00:00",1874,932,729,471,407,174,194,0,0,0,0,0,0,0,0,55,1835
"2022-05-12 00:00:00",1793,1043,698,424,375,160,180,0,0,0,0,0,0,0,0,16,1846
"2022-05-13 00:00:00",1807,1056,713,445,349,143,189,0,0,0,0,0,0,0,0,58,1914
"2022-05-14 00:00:00",1836,931,668,447,352,144,196,0,0,0,0,0,0,0,0,51,1925
"2022-05-15 00:00:00",1822,967,672,428,345,140,201,0,0,0,0,0,0,0,0,77,1931
"2022-05-16 00:00:00",1843,926,720,452,377,181,178,0,0,0,0,0,0,0,0,57,1892
"2022-05-17 00:00:00",1829,924,746,409,362,146,230,0,0,0,0,0,0,0,0,71,1905
"2022-05-18 00:00:00",1862,956,752,458,394,149,191,0,0,0,0,0,0,0,0,57,1789
"2022-05-19 00:00:00",1802,894,675,412,396,164,171,0,0,0,0,0,0,0,0,47,1858
"2022-05-20 00:00:00",1837,896,698,416,364,154,196,0,0,0,0,0,0,0,0,62,1804
"2022-05-21 00:00:00",1783,903,712,399,391,159,181,0,0,0,0,0,0,0,0,58,1832
"2022-05-22 00:00:00",1827,900,656,383,364,140,165,0,0,0,0,0,0,0,0,65,1899
"2022-05-23 00:00:00",1774,935,740,406,355,158,188,0,0,0,0,0,0,0,0,56,1879
"2022-05-24 00:00:00",1754,911,743,413,380,164,174,0,0,0,0,0,0,0,0,54,1759
"2022-05-25 00:00:00",1833,918,704,413,366,135,192,0,0,0,0,0,0,0,0,65,1878
"2022-05-26 00:00:00",1765,883,688,435,332,194,164,0,0,0,0,0,0,0,0,63,1881
"2022-05-27 00:00:00",1762,914,722,427,373,147,168,0,0,0,0,0,0,0,0,54,1937
"2022-05-28 00:00:00",1787,915,701,414,361,132,220,0,0,0,0,0,0,0,0,53,1855
"2022-05-29 00:00:00",1767,909,673,444,404,157,204,0,0,0,0,0,0,0,0,73,1811
"2022-05-30 00:00:00",1759,915,668,442,357,148,174,0,0,0,0,0,0,0,0,69,1848
"2022-05-31 00:00:00",1800,891,675,411,360,161,198,0,0,0,0,0,0,0,0,78,1876
"2022-06-01 00:00:00",1723,926,673,471,402,162,205,0,0,0,0,0,0,0,0,62,1822
"2022-06-02 00:00:00",1825,899,709,422,375,161,171,0,0,0,0,0,0,0,0,72,1812
"2022-06-03 00:00:00",1799,896,746,441,322,138,207,0,0,0,0,0,0,0,0,57,1823
"2022-06-04 00:00:00",1749,793,666,441,327,139,188,0,0,0,0,0,0,0,0,61,1788
"2022-06-05 00:00:00",1694,919,674,439,331,153,184,0,0,0,0,0,0,0,0,49,1748
"2022-06-06 00:00:00",1648,885,625,400,359,139,159,0,0,0,0,0,0,0,0,61,1788
"2022-06-07 00:00:00",1660,876,674,435,338,178,155,0,0,0,0,0,0,0,0,59,1851
