DateTime,Ethermine,F2Pool,Hiveon Pool,2Miners,Flexpool.io,MiningPoolHub,Nanopool,BTC.com Pool,Babel Pool,BeePool,EzilPool,Mining Express,Spark Pool,UUPool,zhizhu.top,others,unknown
2020-04-22,0.22251347021989223,0.0945099752439202,0.0,0.01689238386486093,0.0,0.0,0.06829765545361875,0.015727391874180863,0.0,0.007718071938255425,0.00218435998252512,0.01907674384738605,0.2999854376001165,0.004514343963885248,0.05781272753749818,0.08023882335808942,0.11052861511577108
2020-04-23,0.21371026805331772,0.10106928372638055,0.0,0.014208290610810019,0.0,0.0,0.06986963527171525,0.018749084517357552,0.0,0.011864655046140326,0.0014647722279185586,0.020799765636443535,0.3059909184121869,0.002197158341877838,0.056247253552072655,0.07353156584151165,0.11029734876226746
2020-04-24,0.22655334114888628,0.09041617819460727,0.0,0.020515826494724502,0.0,0.0,0.07371043376318874,0.019490035169988276,0.0,0.0076201641266119575,0.0019050410316529894,0.016412661195779603,0.2973329425556858,0.0024912075029308325,0.05568581477139507,0.07766705744431418,0.11019929660023446
2020-04-25,0.2119876597620097,0.09416776847363009,0.0,0.015131482297634788,0.0,0.0,0.07389452034670192,0.02247686205376818,0.0,0.010577346848832084,0.001909798736594682,0.01557220508300279,0.3046863522844131,0.0022036139268400176,0.06096665197590716,0.07624504186866461,0.11018069634200088
2020-04-26,0.22127659574468084,0.09200293470286133,0.0,0.013059427732942039,0.0,0.0,0.06881878209831255,0.018195157740278797,0.0,0.009097578870139398,0.0024944974321349962,0.015260454878943506,0.296551724137931,0.003228173147468819,0.0561995597945708,0.08584005869405723,0.11797505502567865
2020-04-27,0.22113130128956623,0.0895369284876905,0.0,0.013042203985932005,0.0,0.0,0.07415005861664713,0.019343493552168817,0.0,0.011869871043376319,0.0023446658851113715,0.014654161781946073,0.29879835873388044,0.0038100820633059787,0.05128956623681125,0.08484759671746776,0.11518171160609614
2020-04-28,0.22584434654919236,0.08869309838472834,0.0,0.01277533039647577,0.0,0.0,0.0698972099853157,0.01512481644640235,0.0,0.01130690161527166,0.0023494860499265785,0.015859030837004406,0.286784140969163,0.00499265785609398,0.056093979441997066,0.08149779735682819,0.1287812041116006
2020-04-29,0.22107707940194513,0.09232109159529685,0.0,0.021193206561184497,0.0,0.0,0.07083756713601394,0.017564232834954275,0.0,0.011903033822035128,0.002177384235738133,0.01175787487298592,0.3019306140223545,0.0033386558281318043,0.053853970097256496,0.0849179851937872,0.10712730439831615
2020-04-30,0.21081239900102836,0.09240487733215808,0.0,0.01909798736594682,0.0,0.0,0.07022183046863523,0.013074775965917438,0.0,0.01292786837079477,0.0023505215219626853,0.014103129131776113,0.3199647421771706,0.0047010430439253705,0.05685323931247246,0.0794770089613633,0.10401057734684883
2020-05-01,0.2102824040550326,0.0947139753801593,0.0,0.016364952932657495,0.0,0.0,0.06792179580014482,0.014916727009413468,0.0,0.012165097755249819,0.0027516292541636496,0.014627081824764663,0.32136133236784936,0.0026068066618392467,0.05807385952208544,0.08081100651701666,0.10340333091962346
2020-05-02,0.21662763466042154,0.09060304449648712,0.0,0.01712529274004684,0.0,0.0,0.07142857142857142,0.01405152224824356,0.0,0.01053864168618267,0.0020491803278688526,0.012587822014051522,0.32728337236533955,0.00234192037470726,0.05035128805620609,0.0781615925058548,0.10685011709601873
2020-05-03,0.2156084656084656,0.09200470311581423,0.0,0.014109347442680775,0.00014697236919459142,0.0,0.06922398589065255,0.014991181657848324,0.0,0.009700176366843033,0.002204585537918871,0.012345679012345678,0.3202527924750147,0.0033803644914756027,0.054379776601998824,0.08274544385655497,0.10890652557319223
2020-05-04,0.22091160623270714,0.0872287753021698,0.0,0.01543614387651085,0.0,0.0,0.06931702344546381,0.009902431920780545,0.0,0.01310615989515072,0.001310615989515072,0.013397407892820738,0.32430464540556286,0.0033493519732051844,0.05417212756662298,0.07688947138488422,0.11067423911460608
2020-05-05,0.21422274463708493,0.09447546282691742,0.0,0.015280634734058184,0.0,0.0,0.06802821040258596,0.015574493094328533,0.0,0.012929767851895386,0.002791654422568322,0.015427563914193358,0.32324419629738466,0.00484866294446077,0.05451072583014987,0.07640317367029092,0.10226270937408169
2020-05-06,0.21058106702333185,0.09511071481646605,0.0,0.015158270173874276,0.0,0.0,0.06776638430673206,0.01396938623866845,0.0,0.011294397384455342,0.002229157378510923,0.01307772328726408,0.32545697726259476,0.0026749888542131075,0.05424282954376579,0.0827760439887056,0.10566205974141775
2020-05-07,0.21333528293610177,0.09986840181313057,0.0,0.01023541453428864,0.0,0.0,0.07544962713847053,0.013744699517473315,0.0,0.009796753911390553,0.0013159818686942536,0.016376663254861822,0.31949115367743824,0.00453282643661354,0.05644100014622021,0.07881269191402251,0.10059950285129404
2020-05-08,0.2056644880174292,0.10181554103122731,0.0,0.010021786492374727,0.0,0.0,0.07465504720406681,0.015105301379811184,0.0,0.012345679012345678,0.0015976761074800291,0.01815541031227306,0.3202614379084967,0.0036310820624546117,0.05737109658678286,0.07872185911401598,0.10065359477124183
2020-05-09,0.21989374262101535,0.08913813459268005,0.0,0.015200708382526565,0.0,0.0,0.0751180637544274,0.017119244391971666,0.0,0.00974025974025974,0.0013282172373081465,0.011068476977567887,0.3082939787485242,0.0029515938606847697,0.056523022432113344,0.07969303423848878,0.11393152302243212
2020-05-10,0.20915697674418604,0.10421511627906976,0.0,0.01497093023255814,0.0,0.0,0.07296511627906976,0.015697674418604653,0.0,0.011482558139534884,0.0015988372093023256,0.014244186046511629,0.3123546511627907,0.003924418604651163,0.056104651162790696,0.07238372093023256,0.11090116279069767
2020-05-11,0.21135831381733022,0.0977751756440281,0.0,0.018442622950819672,0.0,0.0,0.07377049180327869,0.012734192037470726,0.0,0.012295081967213115,0.002927400468384075,0.013905152224824356,0.31528103044496486,0.003366510538641686,0.05649882903981265,0.07464871194379391,0.10699648711943793
2020-05-12,0.21170774647887325,0.09066901408450705,0.0,0.02068661971830986,0.0,0.0,0.0721830985915493,0.016578638497652582,0.0,0.013057511737089201,0.0027875586854460093,0.01995305164319249,0.3191021126760563,0.0035211267605633804,0.05560446009389671,0.06484741784037559,0.10930164319248827
2020-05-13,0.20864359760548984,0.09519637903343554,0.0,0.017082785808147174,0.0,0.0,0.06906117681413346,0.010950503723171266,0.0,0.011680537304716018,0.0018980873120163528,0.014746678347203971,0.32442692363848735,0.0037961746240327055,0.059278726821433786,0.070375237260914,0.11286319170681851
2020-05-14,0.20397138268360346,0.09899255365746824,0.0,0.024383121623594687,0.0,0.0,0.07329537158709301,0.016206745510293472,0.0,0.012994597751496568,0.0024821141772521536,0.011534530588407067,0.3165425609578041,0.004818221638195357,0.058694699956197985,0.07139728427507665,0.10468681559351731
2020-05-15,0.21290038201586836,0.09726711724948575,0.0,0.01968851013811343,0.0,0.0,0.07037907728474875,0.015574493094328533,0.0,0.010285042609462239,0.0011754334410813989,0.015280634734058184,0.31163679106670583,0.0033793711431090215,0.05509844255069057,0.07346459006758742,0.1138701146047605
2020-05-16,0.20803886925795054,0.10100117785630153,0.0,0.015459363957597174,0.0,0.0,0.0706713780918728,0.014870435806831566,0.0,0.01074793875147232,0.0017667844522968198,0.015753828032979977,0.31065959952885747,0.002061248527679623,0.05918727915194346,0.07391048292108363,0.1158716136631331
2020-05-17,0.2145459845503571,0.09663314385658067,0.0,0.017052907739396588,0.0,0.0,0.06719137152018656,0.011805859204197638,0.0,0.010056843025797988,0.0026235242675994755,0.016469902346596708,0.31875819851333625,0.003643783704999271,0.058300539279988337,0.0835155225185833,0.09940241947238011
2020-05-18,0.20943257184966838,0.09005158437730287,0.0,0.017833456153279293,0.0,0.0,0.07516580692704496,0.013411938098747236,0.0,0.011938098747236552,0.0016212232866617538,0.013559322033898305,0.3081798084008843,0.003537214443625645,0.06425939572586588,0.07737656595431099,0.11363301400147384
2020-05-19,0.22110701107011071,0.09372693726937269,0.0,0.0211070110701107,0.0,0.0,0.07424354243542436,0.015645756457564577,0.0,0.010332103321033211,0.0025092250922509225,0.016826568265682657,0.3003690036900369,0.003394833948339483,0.05800738007380074,0.07601476014760147,0.10671586715867158
2020-05-20,0.2124762044223166,0.09737882559671987,0.0,0.0188900278225216,0.0,0.0,0.07351003075120809,0.015375604041587347,0.0,0.014936301068970566,0.0023429491872895007,0.013179089178503441,0.3088299897495973,0.003953726753551033,0.05989163860008786,0.07878166642260946,0.10045394640503734
2020-05-21,0.21911592505854802,0.09031030444964872,0.0,0.013612412177985948,0.0,0.0,0.06879391100702575,0.013905152224824356,0.0,0.01522248243559719,0.002927400468384075,0.01288056206088993,0.3171838407494145,0.0038056206088992973,0.0585480093676815,0.08562646370023419,0.09806791569086651
2020-05-22,0.21768004722550177,0.09327036599763873,0.0,0.011363636363636364,0.0,0.0,0.06463990554899646,0.020956316410861865,0.0,0.014905548996458087,0.0019185360094451003,0.013134592680047226,0.3209858323494687,0.003394332939787485,0.0628689492325856,0.07851239669421488,0.09636953955135773
2020-05-23,0.2116915062943134,0.09810447113297642,0.0,0.011286355086094631,0.0,0.0,0.06945449283750543,0.014035595427579222,0.0,0.014324989147735494,0.0021704529011720448,0.014614382867891768,0.31500506439010273,0.004051512082187817,0.06265374041383302,0.08349008826508465,0.09911734915352337
2020-05-24,0.20487948265726044,0.09905937683715461,0.0,0.009259259259259259,0.0,0.0,0.0702527924750147,0.012786596119929453,0.0,0.011169900058788948,0.0016166960611405056,0.016313932980599646,0.31790123456790126,0.007642563198118754,0.06040564373897707,0.08641975308641975,0.10229276895943562
2020-05-25,0.21129893238434164,0.09890272835112693,0.0,0.018831553973902727,0.0,0.0,0.06998813760379596,0.014086595492289442,0.0,0.014234875444839857,0.0026690391459074734,0.01230723606168446,0.3096085409252669,0.009193357058125741,0.06568801897983392,0.07517793594306049,0.09801304863582444
2020-05-26,0.21185206755969715,0.09478741991846243,0.0,0.014997087944088527,0.0,0.0,0.07105416423995341,0.01485148514851485,0.0,0.018200349446709375,0.0023296447291788003,0.016161910308677925,0.2925160163075131,0.013832265579499126,0.06202679091438556,0.08648806057076296,0.10090273733255678
2020-05-27,0.2208382180539273,0.08777842907385698,0.0,0.011723329425556858,0.0,0.0,0.06872801875732708,0.01626611957796014,0.0,0.015240328253223915,0.0024912075029308325,0.017584994138335287,0.3023153575615475,0.013335287221570926,0.05876318874560375,0.07825322391559203,0.10668229777256741
2020-05-28,0.21033210332103322,0.09564575645756458,0.0,0.01107011070110701,0.00014760147601476016,0.0,0.06642066420664207,0.014612546125461255,0.0,0.015055350553505535,0.0025092250922509225,0.017859778597785977,0.30878228782287825,0.01948339483394834,0.05476014760147602,0.08250922509225092,0.10081180811808119
2020-05-29,0.21400264200792601,0.09790107148099222,0.0,0.009247027741083224,0.0,0.0,0.07074710113019228,0.014971378247468076,0.0,0.015558491119917804,0.0020548950535740494,0.016879495082929692,0.31381183032437987,0.015705269338030237,0.057537061500073386,0.0817554674886247,0.08982826948480846
2020-05-30,0.21885521885521886,0.09076269945835164,0.0,0.008637095593617333,0.0,0.0,0.06616893573415313,0.01376079636949202,0.0,0.016835016835016835,0.0036597862684819207,0.014931927975406236,0.3126921387790953,0.012736056214317084,0.05884936319718929,0.08476064997804128,0.09735031474161909
2020-05-31,0.20988194140795802,0.09517563037458096,0.0,0.01195161055239761,0.0,0.0,0.06821163095758635,0.015158140212796968,0.0,0.016324150998396736,0.0024777729193995045,0.01544964290919691,0.3103046203177379,0.015158140212796968,0.06383909051158723,0.07622795510858475,0.09983967351698003
2020-06-01,0.2176531061829931,0.09267146423850786,0.0,0.014098986635335585,0.0,0.0,0.07122925539726832,0.014686444411807902,0.0,0.013511528858863269,0.0026435599941254224,0.015420766632398296,0.28638566603025406,0.033925686591276254,0.057717726538405054,0.07372595094727566,0.1063298575414892
2020-06-02,0.20671609245529873,0.09216455880215148,0.0,0.014682366623055677,0.0,0.0,0.07253961331588894,0.016717546154964385,0.0,0.020642535252216893,0.0024712894316034307,0.014827736589620584,0.28507050443378396,0.039831370838784706,0.0548044773949702,0.07515627271405728,0.10437563599360372
2020-06-03,0.20406659790776485,0.09930749963164874,0.0,0.012376602327979961,0.0,0.0,0.06792397229998527,0.016060114925593047,0.0,0.015323412406070429,0.003683512597613084,0.014586709886547812,0.2896714306762929,0.029615441284809193,0.06158833063209076,0.07558567850302048,0.11021069692058347
2020-06-04,0.21327642037091551,0.0968501619075655,0.0,0.0086841330585811,0.0,0.0,0.07344715925816897,0.013246982631733883,0.0,0.016485133941713276,0.0032381513099793936,0.013394171327642037,0.29025610833088017,0.0328230791875184,0.06299676184869002,0.06844274359729173,0.10685899322931999
2020-06-05,0.21238040011597564,0.08712670339228762,0.0,0.009278051609162076,0.00014496955639315743,0.0,0.0721948390837924,0.013772107857349957,0.0,0.015656712090461003,0.0028993911278631487,0.014931864308495217,0.28906929544795595,0.03957668889533198,0.05813279211365613,0.07364453464772398,0.11119164975355175
2020-06-06,0.21229460093896713,0.08788145539906103,0.0,0.012177230046948357,0.0,0.0,0.07130281690140845,0.013057511737089201,0.0,0.017752347417840375,0.002640845070422535,0.013497652582159625,0.28433098591549294,0.038879107981220656,0.06176643192488263,0.07232981220657277,0.11208920187793427
2020-06-07,0.2050606991370484,0.0892204183121252,0.0,0.007898200965335674,0.0,0.0,0.06903612695626737,0.014187509141436303,0.0,0.015650138949831797,0.0026327336551118913,0.015211350007313149,0.29706011408512506,0.03934474184583882,0.055579932719028814,0.08527131782945736,0.10384671639608015
2020-06-08,0.2163355408388521,0.09315673289183223,0.0,0.008388520971302429,0.0,0.0,0.06578366445916115,0.01648270787343635,0.0,0.014863870493009567,0.0030905077262693157,0.014275202354672554,0.2805003679175865,0.03811626195732156,0.060044150110375276,0.08064753495217071,0.1083149374540103
2020-06-09,0.2069115725279512,0.08828227094525919,0.0,0.007550457383476115,0.0,0.0,0.06635690431247278,0.015246115870480616,0.0,0.015246115870480616,0.0018876143458690286,0.013503702628139973,0.3004210832002323,0.039494700159721216,0.05938725134311021,0.08247422680412371,0.10323798460868303
2020-06-10,0.2118204710413272,0.09272700340690268,0.0,0.008739446007998815,0.0,0.0,0.06828617982521108,0.017775144423048436,0.0,0.015553251370167383,0.0028143978669826694,0.015256998963116575,0.2931417567767738,0.03584654125314768,0.0651755295511776,0.07628499481558287,0.09657828469856318
2020-06-11,0.21295890010238408,0.09097557408219979,0.0,0.007605675003656574,0.0,0.0,0.06611086733947638,0.014333772122275852,0.0,0.016527716834869095,0.003217785578470089,0.017405294719906393,0.2916483837940617,0.036419482229047825,0.060260348105894396,0.08322363609770367,0.09931256399005411
2020-06-12,0.20122039808223158,0.09123928519540898,0.0,0.009588842074676739,0.0,0.025424960046491356,0.06407089931715822,0.01438326311201511,0.0,0.017434258317594074,0.00246985326165916,0.013366264710155456,0.30045038500653787,0.034287374691268344,0.06421618480313816,0.07671073659741391,0.08513729478425106
2020-06-13,0.20986573263280794,0.09442498540572096,0.0,0.014594279042615295,0.0,0.021891418563922942,0.06727962638645651,0.014010507880910683,0.0,0.016637478108581436,0.002626970227670753,0.015178050204319907,0.2968476357267951,0.03166958552247519,0.05779334500875657,0.07720373613543491,0.07997664915353181
2020-06-14,0.2106794703913866,0.09500945729666813,0.0,0.008729812309035356,0.0,0.026334933798923325,0.07187545467772442,0.012803724719918521,0.0,0.015277171540811872,0.0026189436927106066,0.014695184053542849,0.2866288374799942,0.0343372617488724,0.06416412047140986,0.0772588389349629,0.07958678888403899
2020-06-15,0.1999123191582639,0.08987286277948268,0.0,0.009791027327195674,0.0,0.01987432412684495,0.06941399970773053,0.013590530469092503,0.0,0.016805494666082128,0.0036533684056700277,0.017536168347216132,0.2954844366505918,0.03580301037556627,0.06400701446733889,0.08534268595645185,0.0789127575624726
2020-06-16,0.215651662253604,0.08840835539864667,0.0,0.008237716975581053,0.0,0.023242130038246545,0.06310679611650485,0.016475433951162105,0.0,0.018240659017358045,0.004707266843189173,0.01500441306266549,0.28067078552515445,0.03574580759046778,0.06693145042659605,0.09179170344218888,0.07178581935863489
2020-06-17,0.21728868564685055,0.09160643162708364,0.0,0.008113291045876972,0.0,0.024634901902935536,0.06313615577518808,0.013571323204012392,0.0,0.014308895117273934,0.003982888331612333,0.012833751290750848,0.2895707331464818,0.0326006785661602,0.06933175984658504,0.08083788169346512,0.07818262280572356
2020-06-18,0.21158064044450944,0.09387337330019009,0.0,0.009796753911390553,0.0,0.020617049276209973,0.05907296388360871,0.01330603889457523,0.0,0.015499342009065652,0.002631963737388507,0.01754642491592338,0.29960520543939173,0.032460886094458255,0.06711507530340693,0.07837403129112443,0.07852025149875713
