"DateTime","antpool","f2pool","foundryusapool","poolin","viabtc","btccom","binance","slushpool","huobi.pool","bitclub network","bitfury","bixin","btc.top","btcc pool","1thash&58coin","bw.com","others","unknown"
"2008-12-29 00:00:00",,,,,,,,,,,,,,,,,,1
"2009-01-05 00:00:00",,,,,,,,,,,,,,,,,,168
"2009-01-12 00:00:00",,,,,,,,,,,,,,,,,,796
"2009-01-19 00:00:00",,,,,,,,,,,,,,,,,,898
"2009-01-26 00:00:00",,,,,,,,,,,,,,,,,,794
"2009-02-02 00:00:00",,,,,,,,,,,,,,,,,,895
"2009-02-09 00:00:00",,,,,,,,,,,,,,,,,,894
"2009-02-16 00:00:00",,,,,,,,,,,,,,,,,,838
"2009-02-23 00:00:00",,,,,,,,,,,,,,,,,,745
"2009-03-02 00:00:00",,,,,,,,,,,,,,,,,,770
"2009-03-09 00:00:00",,,,,,,,,,,,,,,,,,793
"2009-03-16 00:00:00",,,,,,,,,,,,,,,,,,758
"2009-03-23 00:00:00",,,,,,,,,,,,,,,,,,810
"2009-03-30 00:00:00",,,,,,,,,,,,,,,,,,818
"2009-04-06 00:00:00",,,,,,,,,,,,,,,,,,759
"2009-04-13 00:00:00",,,,,,,,,,,,,,,,,,832
"2009-04-20 00:00:00",,,,,,,,,,,,,,,,,,783
"2009-04-27 00:00:00",,,,,,,,,,,,,,,,,,833
"2009-05-04 00:00:00",,,,,,,,,,,,,,,,,,790
"2009-05-11 00:00:00",,,,,,,,,,,,,,,,,,882
"2009-05-18 00:00:00",,,,,,,,,,,,,,,,,,599
"2009-05-25 00:00:00",,,,,,,,,,,,,,,,,,759
"2009-06-01 00:00:00",,,,,,,,,,,,,,,,,,393
"2009-06-08 00:00:00",,,,,,,,,,,,,,,,,,580
"2009-06-15 00:00:00",,,,,,,,,,,,,,,,,,560
"2009-06-22 00:00:00",,,,,,,,,,,,,,,,,,535
"2009-06-29 00:00:00",,,,,,,,,,,,,,,,,,575
"2009-07-06 00:00:00",,,,,,,,,,,,,,,,,,554
"2009-07-13 00:00:00",,,,,,,,,,,,,,,,,,384
"2009-07-20 00:00:00",,,,,,,,,,,,,,,,,,414
"2009-07-27 00:00:00",,,,,,,,,,,,,,,,,,217
"2009-08-03 00:00:00",,,,,,,,,,,,,,,,,,531
"2009-08-10 00:00:00",,,,,,,,,,,,,,,,,,401
"2009-08-17 00:00:00",,,,,,,,,,,,,,,,,,103
"2009-08-24 00:00:00",,,,,,,,,,,,,,,,,,392
"2009-08-31 00:00:00",,,,,,,,,,,,,,,,,,499
"2009-09-07 00:00:00",,,,,,,,,,,,,,,,,,479
"2009-09-14 00:00:00",,,,,,,,,,,,,,,,,,504
"2009-09-21 00:00:00",,,,,,,,,,,,,,,,,,505
"2009-09-28 00:00:00",,,,,,,,,,,,,,,,,,523
"2009-10-05 00:00:00",,,,,,,,,,,,,,,,,,458
"2009-10-12 00:00:00",,,,,,,,,,,,,,,,,,446
"2009-10-19 00:00:00",,,,,,,,,,,,,,,,,,604
"2009-10-26 00:00:00",,,,,,,,,,,,,,,,,,378
"2009-11-02 00:00:00",,,,,,,,,,,,,,,,,,419
"2009-11-09 00:00:00",,,,,,,,,,,,,,,,,,527
"2009-11-16 00:00:00",,,,,,,,,,,,,,,,,,603
"2009-11-23 00:00:00",,,,,,,,,,,,,,,,,,568
"2009-11-30 00:00:00",,,,,,,,,,,,,,,,,,533
"2009-12-07 00:00:00",,,,,,,,,,,,,,,,,,753
"2009-12-14 00:00:00",,,,,,,,,,,,,,,,,,1115
"2009-12-21 00:00:00",,,,,,,,,,,,,,,,,,1135
"2009-12-28 00:00:00",,,,,,,,,,,,,,,,,,1031
"2010-01-04 00:00:00",,,,,,,,,,,,,,,,,,1190
"2010-01-11 00:00:00",,,,,,,,,,,,,,,,,,1022
"2010-01-18 00:00:00",,,,,,,,,,,,,,,,,,1029
"2010-01-25 00:00:00",,,,,,,,,,,,,,,,,,1319
"2010-02-01 00:00:00",,,,,,,,,,,,,,,,,,1460
"2010-02-08 00:00:00",,,,,,,,,,,,,,,,,,1367
"2010-02-15 00:00:00",,,,,,,,,,,,,,,,,,1441
"2010-02-22 00:00:00",,,,,,,,,,,,,,,,,,1335
"2010-03-01 00:00:00",,,,,,,,,,,,,,,,,,1247
"2010-03-08 00:00:00",,,,,,,,,,,,,,,,,,965
"2010-03-15 00:00:00",,,,,,,,,,,,,,,,,,1065
"2010-03-22 00:00:00",,,,,,,,,,,,,,,,,,1305
"2010-03-29 00:00:00",,,,,,,,,,,,,,,,,,1275
"2010-04-05 00:00:00",,,,,,,,,,,,,,,,,3,1357
"2010-04-12 00:00:00",,,,,,,,,,,,,,,,,7,1449
"2010-04-19 00:00:00",,,,,,,,,,,,,,,,,0,1291
"2010-04-26 00:00:00",,,,,,,,,,,,,,,,,6,1147
"2010-05-03 00:00:00",,,,,,,,,,,,,,,,,0,1010
"2010-05-10 00:00:00",,,,,,,,,,,,,,,,,0,821
"2010-05-17 00:00:00",,,,,,,,,,,,,,,,,0,1260
"2010-05-24 00:00:00",,,,,,,,,,,,,,,,,0,1369
"2010-05-31 00:00:00",,,,,,,,,,,,,,,,,0,994
"2010-06-07 00:00:00",,,,,,,,,,,,,,,,,2,1118
"2010-06-14 00:00:00",,,,,,,,,,,,,,,,,0,1118
"2010-06-21 00:00:00",,,,,,,,,,,,,,,,,0,1153
"2010-06-28 00:00:00",,,,,,,,,,,,,,,,,0,1259
"2010-07-05 00:00:00",,,,,,,,,,,,,,,,,0,1231
"2010-07-12 00:00:00",,,,,,,,,,,,,,,,,1,3402
"2010-07-19 00:00:00",,,,,,,,,,,,,,,,,0,1352
"2010-07-26 00:00:00",,,,,,,,,,,,,,,,,0,1372
"2010-08-02 00:00:00",,,,,,,,,,,,,,,,,1,1430
"2010-08-09 00:00:00",,,,,,,,,,,,,,,,,1,1533
"2010-08-16 00:00:00",,,,,,,,,,,,,,,,,2,1120
"2010-08-23 00:00:00",,,,,,,,,,,,,,,,,0,1357
"2010-08-30 00:00:00",,,,,,,,,,,,,,,,,1,1155
"2010-09-06 00:00:00",,0,,,,,,,,,,,,,,,0,1132
"2010-09-13 00:00:00",,0,,,,,,,,,,,,,,,0,1416
"2010-09-20 00:00:00",,0,,,,,,,,,,,,,,,0,1423
"2010-09-27 00:00:00",,0,,,,,,,,,,,,,,,0,1127
"2010-10-04 00:00:00",,0,,,,,,,,,,,,,,,6,1094
"2010-10-11 00:00:00",,0,,,,,,,,,,,,,,,3,1397
"2010-10-18 00:00:00",,0,,,,,,,,,,,,,,,1,1488
"2010-10-25 00:00:00",,0,,,,,,,,,,,,,,,1,1529
"2010-11-01 00:00:00",,0,,,,,,0,,,,,,,,,0,1422
"2010-11-08 00:00:00",,0,,,,,,0,,,,,,,,,0,1562
"2010-11-15 00:00:00",,0,,,,,,0,,,,,,,,,0,1307
"2010-11-22 00:00:00",,0,,,,,,0,,,,,,,,,1,1206
"2010-11-29 00:00:00",,0,,,,,,2,,,,,,,,,1,1442
"2010-12-06 00:00:00",,0,,,,,,5,,,,,,,,,1,1429
"2010-12-13 00:00:00",,0,,,,,,2,,,,,,,,,2,1188
"2010-12-20 00:00:00",,0,,,,,,0,,,,,,,,,2,1117
"2010-12-27 00:00:00",,0,,,,,,0,,,,,,,,,2,1185
"2011-01-03 00:00:00",,0,,,,,,0,,,,,,,,,0,1089
"2011-01-10 00:00:00",,0,,,,,,0,,,,,,,,,0,1201
"2011-01-17 00:00:00",,0,,,,,,0,,,,,,,,,0,1186
"2011-01-24 00:00:00",,0,,,,,,0,,,,,,,,,0,1159
"2011-01-31 00:00:00",,0,,,,,,0,,,,,,,,,0,1202
"2011-02-07 00:00:00",,0,,,,,,0,,,,,,,,,1,1328
"2011-02-14 00:00:00",,0,,,,,,0,,,,,,,,,2,1453
"2011-02-21 00:00:00",,0,,,,,,0,,,,,,,,,3,1597
"2011-02-28 00:00:00",,0,,,,,,0,,,,,,,,,4,1402
"2011-03-07 00:00:00",,0,,,,,,0,,,,,,,,,1,1054
"2011-03-14 00:00:00",,0,,,,,,0,,,,,,,,,2,871
"2011-03-21 00:00:00",,0,,,,,,0,,,,,,,,,1,1029
"2011-03-28 00:00:00",,0,,,,,,0,,,,,,,,,6,1213
"2011-04-04 00:00:00",,0,,,,,,0,,,,,,,,,2,1160
"2011-04-11 00:00:00",,0,,,,,,0,,,,,,,,,7,1162
"2011-04-18 00:00:00",,0,,,,,,0,,,,,,,,,4,1099
"2011-04-25 00:00:00",,0,,,,,,0,,,,,,,,,13,1300
"2011-05-02 00:00:00",,0,,,,,,0,,,,,,,,,23,1460
"2011-05-09 00:00:00",,0,,,,,,0,,,,,,,,,41,1451
"2011-05-16 00:00:00",,6,,,,,,0,,,,,,,,,33,1647
"2011-05-23 00:00:00",,4,,,,,,0,,,,,,,,,18,1685
"2011-05-30 00:00:00",,1,,,,,,0,,,,,,,,,36,1314
