hash,publish_time,peers,timestamp,diff
0000000000000000000d5f9f772f6330861c9b7aba995752c01a65c41f691e50,1577898814628,9388,1577898801.0,13.628000020980835
0000000000000000000fd5312f88bf93c883e660ad2371d4fe842ce78840be8e,1577898470833,9319,1577898461.0,9.83299994468689
00000000000000000000b9ab1b416d4e07c395fa76145d9d4a4ac6528061c5ce,1577905205708,9407,1577905141.0,64.70799994468689
00000000000000000008dffb89beaa8233e763d8a0b1e27f978b78e748224c07,1577905086430,9361,1577905056.0,30.430000066757202
0000000000000000000986c7ef32e80ea13e8a4f73b1a5a3c343a43c7f68e6bd,1577904623757,9395,1577904524.0,99.75699996948242
00000000000000000010f22184e5ea649d0f40693f775eaf47ae9f87ba080e7d,1577904171447,9382,1577904152.0,19.44700002670288
0000000000000000000d475d9bb2f479c33e26677bb99d3113b02effee740fcd,1577904034844,9415,1577904031.0,3.8440001010894775
000000000000000000113af6cc099f36c1f0d1edb5061fe1aea45b20d17dae90,1577902770610,9439,1577902759.0,11.609999895095825
00000000000000000003790e5373e472e1f88cb0c2e74d6db495843ede51eb8b,1577907811621,9392,1577907777.0,34.62100005149841
0000000000000000000c2b6bd76a87f1957d3aca4f8dee396044b8cc5452f96f,1577907687665,9395,1577907668.0,19.664999961853027
0000000000000000000e1fa07c39f91a1c90c933d5a5b212cd4d7b51426c0b8f,1577907437872,9341,1577907418.0,19.871999979019165
0000000000000000000b0c906f4d29b4ff6e7e094d325aac60d43548509511af,1577907516246,9366,1577907501.0,15.246000051498413
00000000000000000010221a0f70e0b7876c680d912e7f13671a959c38cfb5b8,1577908615787,9311,1577908617.0,-1.2130000591278076
00000000000000000007bbfe64a765cb8bfdfeaa6a170bc86946aa37fc7b37ae,1577908544424,9323,1577908512.0,32.42400002479553
000000000000000000133807b9d15982049cc153b8f6a633b945b26c73d6e399,1577906928356,9430,1577906914.0,14.355999946594238
00000000000000000015ad1aa6f420dd1dc0c2c65f419209ead1b4ee406808c0,1577906554330,9407,1577906536.0,18.329999923706055
0000000000000000000065ce07077a1b2ea8f8035c9b0f5282489c1be242284a,1577906512125,9381,1577906496.0,16.125
00000000000000000000e6743970d6ac2947c2b94afc90550b54ebad22850944,1577906135377,9364,1577906107.0,28.377000093460083
0000000000000000000c8e0b26e668efd36dc1953b357a66990a1121aec9ef3a,1577906059709,9342,1577906050.0,9.70900011062622
00000000000000000008a61b9b08ff2d535ee3199731796a95fff44e73197138,1577907167061,9391,1577907139.0,28.061000108718872
00000000000000000002ce4ad0978e74f15ffe645569b6ede39d895fadb6c94f,1577911762843,9423,1577911759.0,3.8429999351501465
000000000000000000051dad605050e6e3b2c95520981b5014ffaf6a10aa48c3,1577911599258,9400,1577911554.0,45.257999897003174
0000000000000000000d0550afba414eb71d2b0de4075691f075997c7f1e4175,1577910579659,9400,1577910548.0,31.658999919891357
00000000000000000010ea6b3a532c3501962955953bf128d2c236dc9db19168,1577909759611,9412,1577909727.0,32.611000061035156
0000000000000000001584bd0b12a886a5fd9c97e2027132a13337e02bee897c,1577909522715,9252,1577909482.0,40.71499991416931
0000000000000000000c1a7ae9c45e3f4e7f5f3eb0fccfb0216b90004e788362,1577909139471,9358,1577909113.0,26.47099995613098
00000000000000000011dec2dc063313d104313a219c9ebc9259c6835dc88f26,1577908912880,9433,1577908890.0,22.880000114440918
00000000000000000008f9ddf24dbec1459689fc399329e9738b2795860e4361,1577914537233,9407,1577914494.0,43.23300004005432
0000000000000000000657ec7477dece018c07b534be94edfff9aed1068a7613,1577915681386,9376,1577915667.0,14.385999917984009
000000000000000000095d69936ce1568a31dee002ec3d2e9947ca55868bc670,1577914167889,9376,1577914114.0,53.888999938964844
000000000000000000155e277f2348490031f085d6801b7b312cd6eebcb0c476,1577913884160,9387,1577913858.0,26.16000008583069
00000000000000000009b6980c9db99cb3b78c3730c48c73aeced58a0ef41b2c,1577912807958,9386,1577912805.0,2.9579999446868896
0000000000000000001174610b56e2206a1931cd5ab3909030249a2966ab7dd2,1577918943572,9423,1577918907.0,36.57200002670288
0000000000000000000dd48089e07320bdbb700601b10379fda17e8b7b3e3e99,1577918649748,9378,1577918618.0,31.747999906539917
0000000000000000000b9dbce4eb02b02b59a9f5430a58d8cffcb5d015924030,1577918258218,9394,1577918234.0,24.217999935150146
000000000000000000018c14166b112ffb9e127ee351d6f823c4b1d373106148,1577917992552,9426,1577917955.0,37.55200004577637
000000000000000000108a3d674f7d2e03e22d4ccf0a16aed32f55cc73ee0cee,1577917474132,9401,1577917463.0,11.131999969482422
00000000000000000008cead6cac67a4b3717d4fbd155c1d4dc089f74c582362,1577917108387,9305,1577917100.0,8.38700008392334
0000000000000000000dc544229ac32378d9986e034ad3a2854b709afc6d0623,1577916979228,9375,1577916955.0,24.227999925613403
0000000000000000000fede19260cc85231d2995b50284dbfe887bb76fec0a93,1577917071414,9368,1577916979.0,92.41400003433228
00000000000000000008f029112b79dceff814dcf02e1902474ac8051af16a8c,1577923242887,9413,1577923244.0,-1.1129999160766602
0000000000000000000930ea9da5c64641207f0f4ae355092c8c3faa0e4b7015,1577922737716,9410,1577922703.0,34.71600008010864
000000000000000000008f83dec305b1977cd5e6f9d5be0152cb35ebde91bc00,1577921663193,9442,1577921660.0,3.193000078201294
00000000000000000005ed4eec54f34202b7c8e7e4a8b062a8c64370baa22196,1577921606470,9334,1577921589.0,17.47000002861023
000000000000000000129af3320337dcdb845823b7b565537da1d464ffc6f40b,1577921061352,9329,1577921019.0,42.35199999809265
0000000000000000000ca39b7f332d565a0fde34262e741fb544c0f689fd43df,1577922370502,9396,1577922354.0,16.502000093460083
0000000000000000000b77a25d72c873f200f9556e4138fe61e55b7292665639,1577920314649,9427,1577920316.0,-1.3510000705718994
0000000000000000000c7f2dfb7242a573d19cc328aa1ab51868013671d8e5dc,1577920191409,9310,1577920159.0,32.40899991989136
0000000000000000000b5930cb20a0ac7b6db21314be68fd726f0bf8659356f7,1577923182401,9345,1577923145.0,37.401000022888184
0000000000000000001276886b459ee5bbf84be614636f638c0595a2657760a2,1577925663655,9447,1577925622.0,41.65499997138977
0000000000000000000c59efc7c5eadf40384d67feace55df3e4e5ef7b3b040c,1577925456055,9419,1577925402.0,54.0550000667572
00000000000000000007f07235c54253f3b600184b6b1af98fae011c4517069e,1577923982395,9438,1577923981.0,1.3949999809265137
0000000000000000000fd7d203da0d2db3444a33618ba9f7a0b3fc2110165bf6,1577930019361,9399,1577930019.0,0.36100006103515625
000000000000000000141510398d1870de67c041c1baa0444b0c58e3f4cbcb49,1577929327469,9413,1577929353.0,-25.530999898910522
